experiment_id,timestamp,host,in_num,in_unit,out_num,out_unit,in_pac_num,in_pac_unit,out_pac_num,out_pac_unit
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366389,s1-eth3,9.79,Mb/s,0.21,Mb/s,422.0,p/s,404.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366389,s1-eth4,0.21,Mb/s,9.79,Mb/s,404.0,p/s,423.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366389,s1-eth5,0.21,Mb/s,9.79,Mb/s,404.0,p/s,422.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366389,s1-eth6,0.21,Mb/s,9.79,Mb/s,404.0,p/s,422.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,total,30.04,Mb/s,30.05,Mb/s,2499.0,p/s,2511.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,ens4,0.01,Mb/s,0.02,Mb/s,17.0,p/s,19.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1-eth1,9.80,Mb/s,0.21,Mb/s,424.0,p/s,407.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1-eth2,9.80,Mb/s,0.21,Mb/s,424.0,p/s,405.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1-eth3,9.78,Mb/s,0.21,Mb/s,422.0,p/s,406.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1-eth4,0.21,Mb/s,9.78,Mb/s,404.0,p/s,424.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1-eth5,0.21,Mb/s,9.80,Mb/s,404.0,p/s,425.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366390,s1-eth6,0.21,Mb/s,9.80,Mb/s,404.0,p/s,425.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,total,19.05,Mb/s,19.40,Mb/s,1619.0,p/s,1645.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,ens4,0.01,Mb/s,0.01,Mb/s,15.0,p/s,14.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1-eth1,6.22,Mb/s,0.14,Mb/s,269.0,p/s,270.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1-eth2,6.19,Mb/s,0.14,Mb/s,268.0,p/s,270.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1-eth3,6.22,Mb/s,0.14,Mb/s,269.0,p/s,271.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1-eth4,0.14,Mb/s,6.33,Mb/s,266.0,p/s,274.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1-eth5,0.14,Mb/s,6.31,Mb/s,266.0,p/s,273.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366391,s1-eth6,0.14,Mb/s,6.31,Mb/s,266.0,p/s,273.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,total,0.01,Mb/s,0.01,Mb/s,10.0,p/s,10.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,ens4,0.01,Mb/s,0.01,Mb/s,8.0,p/s,8.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1-eth1,0.00,Mb/s,0.00,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1-eth4,0.00,Mb/s,0.00,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366392,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,total,0.01,Mb/s,1.74,Mb/s,10.0,p/s,501.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,ens4,0.01,Mb/s,1.74,Mb/s,10.0,p/s,500.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366393,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,1.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,total,0.00,Mb/s,0.01,Mb/s,4.0,p/s,6.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,ens4,0.00,Mb/s,0.01,Mb/s,4.0,p/s,6.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1-eth3,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366394,s1-eth6,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,total,0.01,Mb/s,0.02,Mb/s,12.0,p/s,19.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,ens4,0.01,Mb/s,0.01,Mb/s,10.0,p/s,9.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1-eth1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,2.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1-eth2,0.00,Mb/s,0.00,Mb/s,0.0,p/s,2.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1-eth3,0.00,Mb/s,0.00,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1-eth4,0.00,Mb/s,0.00,Mb/s,0.0,p/s,2.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1-eth5,0.00,Mb/s,0.00,Mb/s,0.0,p/s,2.0,p/s
2022-03-27-07-32-39_bbr_3hosts_dealy=10ms_loss=0_bw=10_duration=30,1648366395,s1-eth6,0.00,Mb/s,0.00,Mb/s,1.0,p/s,1.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,total,14.27,Mb/s,12.45,Mb/s,1114.0,p/s,1055.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,ens4,0.02,Mb/s,0.03,Mb/s,28.0,p/s,32.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1-eth1,0.00,Mb/s,0.01,Mb/s,1.0,p/s,11.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1-eth2,6.82,Mb/s,0.14,Mb/s,300.0,p/s,201.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1-eth3,7.09,Mb/s,0.16,Mb/s,316.0,p/s,232.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1-eth4,0.00,Mb/s,0.01,Mb/s,2.0,p/s,16.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1-eth5,0.16,Mb/s,5.79,Mb/s,221.0,p/s,272.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366706,s1-eth6,0.17,Mb/s,6.31,Mb/s,246.0,p/s,291.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,total,13.22,Mb/s,11.99,Mb/s,1042.0,p/s,1005.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,ens4,0.01,Mb/s,0.02,Mb/s,17.0,p/s,19.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1-eth1,0.00,Mb/s,0.01,Mb/s,4.0,p/s,14.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1-eth2,5.41,Mb/s,0.12,Mb/s,236.0,p/s,183.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1-eth3,7.48,Mb/s,0.17,Mb/s,327.0,p/s,249.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1-eth4,0.00,Mb/s,0.01,Mb/s,2.0,p/s,9.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1-eth5,0.13,Mb/s,4.92,Mb/s,193.0,p/s,225.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366707,s1-eth6,0.18,Mb/s,6.73,Mb/s,263.0,p/s,306.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,total,15.92,Mb/s,14.32,Mb/s,1250.0,p/s,1141.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,ens4,0.02,Mb/s,0.03,Mb/s,29.0,p/s,32.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1-eth1,3.24,Mb/s,0.07,Mb/s,151.0,p/s,101.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1-eth2,5.37,Mb/s,0.12,Mb/s,231.0,p/s,173.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1-eth3,6.91,Mb/s,0.15,Mb/s,299.0,p/s,217.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1-eth4,0.08,Mb/s,2.84,Mb/s,116.0,p/s,135.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1-eth5,0.13,Mb/s,4.81,Mb/s,181.0,p/s,209.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366708,s1-eth6,0.17,Mb/s,6.29,Mb/s,243.0,p/s,274.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,total,21.42,Mb/s,19.36,Mb/s,1666.0,p/s,1520.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,ens4,0.11,Mb/s,0.05,Mb/s,41.0,p/s,46.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1-eth1,8.46,Mb/s,0.20,Mb/s,365.0,p/s,272.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1-eth2,5.65,Mb/s,0.12,Mb/s,244.0,p/s,174.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1-eth3,6.67,Mb/s,0.15,Mb/s,287.0,p/s,215.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1-eth4,0.22,Mb/s,7.66,Mb/s,297.0,p/s,331.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1-eth5,0.14,Mb/s,5.14,Mb/s,200.0,p/s,222.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366709,s1-eth6,0.16,Mb/s,6.03,Mb/s,232.0,p/s,260.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,total,17.61,Mb/s,16.96,Mb/s,1371.0,p/s,1594.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,ens4,0.02,Mb/s,1.23,Mb/s,23.0,p/s,363.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1-eth1,7.47,Mb/s,0.17,Mb/s,323.0,p/s,243.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1-eth2,4.69,Mb/s,0.10,Mb/s,203.0,p/s,149.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1-eth3,5.02,Mb/s,0.11,Mb/s,219.0,p/s,162.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1-eth4,0.19,Mb/s,6.64,Mb/s,269.0,p/s,292.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1-eth5,0.11,Mb/s,4.27,Mb/s,162.0,p/s,188.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366710,s1-eth6,0.12,Mb/s,4.45,Mb/s,172.0,p/s,197.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,total,16.87,Mb/s,15.48,Mb/s,1318.0,p/s,1212.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,ens4,0.01,Mb/s,0.03,Mb/s,21.0,p/s,23.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1-eth1,7.31,Mb/s,0.16,Mb/s,315.0,p/s,227.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1-eth2,4.48,Mb/s,0.10,Mb/s,195.0,p/s,157.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1-eth3,4.67,Mb/s,0.10,Mb/s,204.0,p/s,148.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1-eth4,0.18,Mb/s,6.54,Mb/s,256.0,p/s,282.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1-eth5,0.11,Mb/s,4.25,Mb/s,166.0,p/s,186.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366711,s1-eth6,0.10,Mb/s,4.31,Mb/s,161.0,p/s,189.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,total,15.27,Mb/s,13.65,Mb/s,1176.0,p/s,1053.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,ens4,0.01,Mb/s,0.02,Mb/s,17.0,p/s,16.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1-eth1,5.43,Mb/s,0.11,Mb/s,234.0,p/s,163.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1-eth2,4.17,Mb/s,0.08,Mb/s,180.0,p/s,121.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1-eth3,5.31,Mb/s,0.12,Mb/s,232.0,p/s,176.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1-eth4,0.13,Mb/s,4.71,Mb/s,181.0,p/s,203.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1-eth5,0.09,Mb/s,3.67,Mb/s,137.0,p/s,158.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366712,s1-eth6,0.13,Mb/s,4.94,Mb/s,195.0,p/s,216.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,total,14.36,Mb/s,12.90,Mb/s,1114.0,p/s,994.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,ens4,0.01,Mb/s,0.01,Mb/s,14.0,p/s,14.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1-eth1,5.51,Mb/s,0.12,Mb/s,239.0,p/s,173.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1-eth2,3.38,Mb/s,0.07,Mb/s,146.0,p/s,105.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1-eth3,5.12,Mb/s,0.11,Mb/s,223.0,p/s,155.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1-eth4,0.13,Mb/s,5.03,Mb/s,194.0,p/s,218.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1-eth5,0.08,Mb/s,3.09,Mb/s,122.0,p/s,134.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366713,s1-eth6,0.12,Mb/s,4.47,Mb/s,176.0,p/s,195.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,total,13.31,Mb/s,13.63,Mb/s,1048.0,p/s,1436.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,ens4,0.02,Mb/s,1.75,Mb/s,19.0,p/s,511.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,ovs-system,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,s1,0.00,Mb/s,0.00,Mb/s,0.0,p/s,0.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,s1-eth1,5.25,Mb/s,0.11,Mb/s,228.0,p/s,164.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,s1-eth2,3.20,Mb/s,0.06,Mb/s,142.0,p/s,101.0,p/s
2022-03-27-07-38-25_bbr_3hosts_dealy=10ms_loss=10_bw=10_duration=30,1648366714,s1-eth3,4.54,Mb/s,0.10,Mb/s,197.0,p/s,152.0,p/s
